Age,Gender,Country,Formal_Education,Position,Years_Coding,Salary
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,137499.5
23.0,Male,Canada,Bachelor’s degree,Data Analyst,5.0,64999.5
37.0,Female,Brazil,Doctoral degree,Data Scientist,20.0,44999.5
37.0,Male,United States of America,Master’s degree,Product/Project Manager,0.0,174999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,20.0,174999.5
27.0,Male,India,Master’s degree,Data Scientist,5.0,44999.5
37.0,Male,Italy,Doctoral degree,Research Scientist,10.0,34999.5
42.0,Male,Brazil,Master’s degree,Business Analyst,20.0,64999.5
32.0,Male,Russia,Master’s degree,Software Engineer,5.0,54999.5
64.5,Male,United States of America,Doctoral degree,Business Analyst,20.0,137499.5
23.0,Male,United States of America,Bachelor’s degree,Data Scientist,5.0,74999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,5.0,84999.5
27.0,Male,Brazil,Doctoral degree,Data Engineer,5.0,1499.5
52.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Data Analyst,20.0,74999.5
23.0,Male,Argentina,Bachelor’s degree,Software Engineer,5.0,6249.5
27.0,Female,United States of America,Doctoral degree,Data Engineer,10.0,74999.5
32.0,Male,United States of America,Bachelor’s degree,Other,20.0,74999.5
27.0,Female,United States of America,Master’s degree,Data Scientist,5.0,112499.5
19.5,Male,Indonesia,Bachelor’s degree,Business Analyst,2.0,12499.5
47.0,Male,United States of America,Doctoral degree,Data Scientist,10.0,224999.5
52.0,Female,Romania,Doctoral degree,Research Scientist,2.0,17499.5
47.0,Male,Colombia,Master’s degree,Software Engineer,5.0,112499.5
37.0,Male,France,Doctoral degree,Research Scientist,20.0,84999.5
27.0,Male,Japan,Master’s degree,Data Scientist,5.0,6249.5
42.0,Male,Germany,Master’s degree,Data Analyst,5.0,64999.5
42.0,Female,United States of America,Bachelor’s degree,DBA/Database Engineer,5.0,64999.5
27.0,Male,India,Master’s degree,Data Analyst,2.0,1499.5
42.0,Male,Brazil,Doctoral degree,Other,20.0,3499.5
52.0,Male,Spain,Master’s degree,Data Scientist,5.0,94999.5
47.0,Male,Turkey,Master’s degree,Software Engineer,0.0,17499.5
23.0,Male,Portugal,Master’s degree,Data Scientist,2.0,1499.5
47.0,Male,United States of America,Master’s degree,Software Engineer,5.0,137499.5
37.0,Male,United States of America,Doctoral degree,Research Scientist,10.0,54999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,10.0,174999.5
32.0,Female,United States of America,Doctoral degree,Research Scientist,10.0,54999.5
32.0,Male,Ukraine,Master’s degree,Data Engineer,5.0,74999.5
23.0,Male,India,Bachelor’s degree,Software Engineer,2.0,6249.5
23.0,Female,India,Master’s degree,Software Engineer,2.0,6249.5
37.0,Female,United States of America,Master’s degree,Statistician,10.0,112499.5
37.0,Male,India,Master’s degree,Product/Project Manager,2.0,34999.5
23.0,Female,Russia,Master’s degree,Data Scientist,5.0,27499.5
42.0,Female,United States of America,Master’s degree,Software Engineer,2.0,44999.5
23.0,Male,Russia,Bachelor’s degree,Data Scientist,2.0,17499.5
32.0,Female,United States of America,Doctoral degree,Data Scientist,10.0,174999.5
23.0,Female,India,Master’s degree,Data Engineer,5.0,44999.5
23.0,Male,Brazil,Master’s degree,Data Scientist,2.0,12499.5
52.0,Male,United States of America,Doctoral degree,Research Scientist,20.0,137499.5
37.0,Male,United States of America,Master’s degree,Data Scientist,10.0,112499.5
42.0,Male,Argentina,Master’s degree,Data Scientist,20.0,54999.5
42.0,Male,Other,Doctoral degree,Research Scientist,2.0,8749.5
32.0,Male,Colombia,Master’s degree,Business Analyst,5.0,1499.5
37.0,Male,India,Master’s degree,Product/Project Manager,5.0,12499.5
52.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,2.0,137499.5
27.0,Male,India,Master’s degree,Data Scientist,5.0,22499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,2.0,112499.5
37.0,Male,United States of America,Master’s degree,Other,10.0,137499.5
27.0,Male,India,Master’s degree,Data Analyst,0.0,1499.5
37.0,Male,India,Master’s degree,Data Scientist,2.0,17499.5
47.0,Male,Argentina,Professional degree,Data Scientist,2.0,12499.5
27.0,Male,India,Master’s degree,Data Scientist,5.0,137499.5
27.0,Male,India,Professional degree,Research Scientist,5.0,12499.5
47.0,Male,Spain,Professional degree,Other,20.0,44999.5
32.0,Male,United States of America,Master’s degree,Software Engineer,10.0,137499.5
23.0,Male,Russia,Master’s degree,Business Analyst,2.0,27499.5
23.0,Male,Belarus,Master’s degree,Data Analyst,2.0,17499.5
23.0,Male,India,Bachelor’s degree,Data Scientist,10.0,8749.5
37.0,Male,India,Master’s degree,Data Analyst,10.0,44999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,10.0,137499.5
32.0,Female,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,10.0,54999.5
47.0,Male,China,Doctoral degree,Research Scientist,20.0,54999.5
42.0,Male,Belarus,Master’s degree,Data Scientist,10.0,34999.5
27.0,Male,Russia,Bachelor’s degree,Data Scientist,5.0,22499.5
52.0,Male,Other,Doctoral degree,Research Scientist,20.0,22499.5
52.0,Female,United States of America,Master’s degree,Product/Project Manager,10.0,44999.5
42.0,Male,United States of America,Master’s degree,Statistician,10.0,112499.5
23.0,Female,United States of America,Master’s degree,Other,2.0,44999.5
27.0,Male,Argentina,Master’s degree,Data Scientist,5.0,27499.5
32.0,Female,United States of America,Bachelor’s degree,Other,2.0,74999.5
27.0,Male,India,Bachelor’s degree,Data Scientist,2.0,12499.5
27.0,Male,Japan,Master’s degree,Software Engineer,5.0,64999.5
23.0,Male,United States of America,Master’s degree,Data Analyst,5.0,74999.5
32.0,Male,Brazil,Bachelor’s degree,Data Scientist,2.0,2499.5
27.0,Male,India,Master’s degree,Data Scientist,5.0,74999.5
57.0,Male,United States of America,Master’s degree,Data Scientist,10.0,274999.5
37.0,Male,Germany,Master’s degree,Data Scientist,10.0,84999.5
47.0,Male,India,Master’s degree,Other,0.0,2499.5
42.0,Male,Spain,Master’s degree,Data Scientist,20.0,54999.5
27.0,Male,United States of America,Doctoral degree,Data Scientist,5.0,54999.5
52.0,Male,Canada,Master’s degree,Data Scientist,10.0,44999.5
32.0,Male,United States of America,Bachelor’s degree,Data Scientist,5.0,174999.5
27.0,Male,Canada,Master’s degree,Data Scientist,5.0,84999.5
32.0,Male,Canada,Doctoral degree,Data Scientist,5.0,112499.5
37.0,Male,United States of America,Doctoral degree,Other,10.0,174999.5
37.0,Male,Viet Nam,Doctoral degree,Research Scientist,10.0,6249.5
57.0,Male,United States of America,Bachelor’s degree,Other,20.0,224999.5
27.0,Male,Chile,Professional degree,Data Scientist,10.0,27499.5
27.0,Male,Belgium,Doctoral degree,Research Scientist,5.0,27499.5
42.0,Male,United States of America,Master’s degree,Data Engineer,5.0,112499.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist,10.0,44999.5
23.0,Female,Russia,Bachelor’s degree,Data Scientist,5.0,12499.5
27.0,Male,Other,Master’s degree,Product/Project Manager,2.0,64999.5
37.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,137499.5
57.0,Male,Canada,Doctoral degree,Business Analyst,20.0,137499.5
32.0,Male,Colombia,Master’s degree,Data Engineer,10.0,34999.5
52.0,Male,Australia,Doctoral degree,Research Scientist,20.0,112499.5
23.0,Male,India,Master’s degree,Data Analyst,2.0,6249.5
27.0,Male,Chile,Bachelor’s degree,Data Engineer,5.0,137499.5
32.0,Male,Russia,Master’s degree,Data Scientist,10.0,64999.5
32.0,Male,China,Master’s degree,Data Engineer,5.0,1499.5
23.0,Female,Thailand,I prefer not to answer,Business Analyst,2.0,6249.5
32.0,Male,Other,Master’s degree,Research Scientist,2.0,2499.5
37.0,Male,Poland,Master’s degree,Data Scientist,10.0,64999.5
37.0,Male,Russia,Doctoral degree,Business Analyst,10.0,4499.5
32.0,Male,United States of America,Master’s degree,Data Scientist,5.0,224999.5
27.0,Female,Brazil,Bachelor’s degree,Data Analyst,2.0,17499.5
27.0,Female,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,5.0,22499.5
52.0,Male,Brazil,Professional degree,Product/Project Manager,0.0,6249.5
27.0,Male,India,Bachelor’s degree,Data Analyst,2.0,3499.5
32.0,Male,Canada,Master’s degree,Other,2.0,74999.5
47.0,Male,United States of America,Master’s degree,Software Engineer,20.0,137499.5
23.0,Male,Germany,Master’s degree,Research Scientist,5.0,54999.5
42.0,Male,United States of America,Master’s degree,Other,10.0,174999.5
32.0,Male,Belarus,Some college/university study without earning a bachelor’s degree,Software Engineer,10.0,64999.5
32.0,Male,Brazil,Master’s degree,Software Engineer,20.0,27499.5
42.0,Male,Belgium,Master’s degree,Data Analyst,20.0,64999.5
19.5,Male,India,Bachelor’s degree,Software Engineer,2.0,6249.5
47.0,Male,Russia,Doctoral degree,Other,0.0,3499.5
27.0,Male,United States of America,Bachelor’s degree,Data Engineer,5.0,112499.5
32.0,Male,Mexico,Doctoral degree,Data Scientist,5.0,12499.5
42.0,Male,United States of America,Master’s degree,Data Scientist,20.0,137499.5
23.0,Male,India,Master’s degree,Business Analyst,2.0,8749.5
27.0,Male,Austria,Doctoral degree,Statistician,2.0,22499.5
37.0,Male,United States of America,Master’s degree,Research Scientist,5.0,137499.5
27.0,Male,Italy,Master’s degree,Other,2.0,34999.5
27.0,Male,Brazil,Bachelor’s degree,Business Analyst,2.0,17499.5
23.0,Female,Ukraine,Master’s degree,Data Scientist,2.0,22499.5
32.0,Male,United States of America,Doctoral degree,Data Scientist,5.0,112499.5
32.0,Female,United States of America,Bachelor’s degree,Data Scientist,2.0,84999.5
27.0,Male,India,Bachelor’s degree,Software Engineer,0.0,34999.5
23.0,Male,United States of America,Master’s degree,Data Scientist,2.0,84999.5
37.0,Male,United States of America,Doctoral degree,Software Engineer,20.0,137499.5
37.0,Male,Turkey,Doctoral degree,Data Scientist,2.0,44999.5
42.0,Female,Poland,Master’s degree,Data Engineer,10.0,34999.5
47.0,Male,Algeria,Doctoral degree,Research Scientist,20.0,1499.5
52.0,Male,New Zealand,Doctoral degree,Research Scientist,10.0,112499.5
42.0,Prefer not to say,India,Doctoral degree,Data Scientist,10.0,1499.5
37.0,Male,United States of America,Doctoral degree,Software Engineer,20.0,400000.0
37.0,Female,United States of America,Master’s degree,Data Scientist,20.0,174999.5
23.0,Female,United States of America,Master’s degree,Data Analyst,5.0,74999.5
37.0,Male,Mexico,Doctoral degree,Software Engineer,5.0,22499.5
64.5,Male,Sweden,Doctoral degree,Data Scientist,20.0,74999.5
37.0,Male,Kenya,Master’s degree,Data Analyst,2.0,34999.5
32.0,Male,Brazil,Doctoral degree,Other,10.0,2499.5
47.0,Male,United States of America,Master’s degree,Data Scientist,5.0,112499.5
42.0,Male,India,Doctoral degree,Data Scientist,10.0,22499.5
37.0,Male,Germany,Doctoral degree,Data Scientist,10.0,74999.5
37.0,Male,Netherlands,I prefer not to answer,Other,5.0,3499.5
19.5,Male,Colombia,Some college/university study without earning a bachelor’s degree,Business Analyst,2.0,6249.5
32.0,Female,Greece,Master’s degree,Product/Project Manager,10.0,27499.5
52.0,Male,United States of America,Master’s degree,Software Engineer,10.0,174999.5
27.0,Male,Other,Master’s degree,Data Scientist,5.0,34999.5
32.0,Male,Romania,Bachelor’s degree,Software Engineer,2.0,34999.5
64.5,Male,United States of America,No formal education past high school,Software Engineer,20.0,274999.5
42.0,Male,United States of America,Doctoral degree,Other,20.0,400000.0
47.0,Male,United States of America,Doctoral degree,Data Analyst,20.0,112499.5
23.0,Male,India,Master’s degree,Other,2.0,4499.5
42.0,Male,United States of America,Master’s degree,Software Engineer,20.0,137499.5
27.0,Male,South Africa,Some college/university study without earning a bachelor’s degree,Software Engineer,0.0,1499.5
52.0,Male,United States of America,Master’s degree,Software Engineer,2.0,174999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,112499.5
47.0,Male,United States of America,Bachelor’s degree,Software Engineer,2.0,274999.5
27.0,Male,Germany,Master’s degree,Software Engineer,2.0,74999.5
27.0,Male,Russia,Master’s degree,Software Engineer,10.0,27499.5
27.0,Male,Brazil,Bachelor’s degree,Data Analyst,2.0,6249.5
42.0,Male,Colombia,Professional degree,Data Analyst,2.0,12499.5
64.5,Female,Switzerland,Doctoral degree,Research Scientist,20.0,112499.5
52.0,Male,United States of America,Master’s degree,Data Engineer,20.0,137499.5
27.0,Male,Brazil,Master’s degree,Data Scientist,2.0,27499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,84999.5
27.0,Male,Poland,Master’s degree,Data Scientist,5.0,34999.5
32.0,Male,Spain,Master’s degree,Data Scientist,10.0,44999.5
27.0,Male,United States of America,Master’s degree,Data Analyst,5.0,84999.5
52.0,Female,Tunisia,Doctoral degree,Other,2.0,1499.5
32.0,Male,Hungary,Master’s degree,Business Analyst,5.0,34999.5
27.0,Male,Pakistan,Doctoral degree,Data Scientist,5.0,8749.5
32.0,Male,Spain,Master’s degree,Research Scientist,2.0,22499.5
27.0,Male,United States of America,Master’s degree,DBA/Database Engineer,2.0,64999.5
19.5,Female,Ukraine,Master’s degree,Data Scientist,2.0,12499.5
32.0,Male,United States of America,Doctoral degree,Data Scientist,5.0,174999.5
64.5,Male,United States of America,Master’s degree,Business Analyst,10.0,94999.5
57.0,Prefer not to say,United States of America,Doctoral degree,Data Scientist,10.0,137499.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,2.0,34999.5
27.0,Male,Turkey,Master’s degree,Software Engineer,2.0,1499.5
42.0,Female,United States of America,Master’s degree,Data Scientist,20.0,174999.5
32.0,Female,Canada,Master’s degree,Data Scientist,20.0,54999.5
37.0,Male,Germany,Doctoral degree,Product/Project Manager,20.0,174999.5
27.0,Male,India,Bachelor’s degree,Data Scientist,5.0,17499.5
23.0,Male,Russia,Master’s degree,Data Scientist,5.0,22499.5
37.0,Male,Nigeria,Doctoral degree,Statistician,5.0,3499.5
27.0,Female,Germany,Master’s degree,Data Scientist,5.0,54999.5
57.0,Male,United States of America,Master’s degree,Other,20.0,274999.5
37.0,Male,India,Bachelor’s degree,Data Scientist,10.0,27499.5
23.0,Male,United States of America,Master’s degree,Business Analyst,5.0,64999.5
37.0,Male,United States of America,Bachelor’s degree,Software Engineer,0.0,174999.5
27.0,Male,United States of America,Master’s degree,Data Analyst,5.0,74999.5
27.0,Male,India,Bachelor’s degree,Software Engineer,0.0,17499.5
32.0,Male,Germany,Doctoral degree,Research Scientist,20.0,17499.5
23.0,Male,Canada,Professional degree,Data Scientist,2.0,74999.5
52.0,Male,Germany,Doctoral degree,Data Scientist,20.0,94999.5
37.0,Male,Colombia,Master’s degree,Data Scientist,20.0,44999.5
37.0,Female,Brazil,Doctoral degree,Other,5.0,4499.5
52.0,Male,United States of America,Master’s degree,Data Scientist,20.0,224999.5
32.0,Male,India,Master’s degree,Product/Project Manager,2.0,27499.5
19.5,Female,India,Bachelor’s degree,Software Engineer,0.0,6249.5
23.0,Male,India,Bachelor’s degree,Software Engineer,0.0,6249.5
32.0,Male,Switzerland,Doctoral degree,Data Scientist,10.0,137499.5
27.0,Male,United States of America,Bachelor’s degree,Data Scientist,5.0,112499.5
27.0,Female,Russia,Master’s degree,Software Engineer,10.0,27499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,137499.5
27.0,Male,India,Master’s degree,Business Analyst,2.0,6249.5
32.0,Female,Spain,Bachelor’s degree,Data Scientist,10.0,44999.5
32.0,Male,Netherlands,Master’s degree,Other,10.0,54999.5
47.0,Male,South Africa,Bachelor’s degree,Statistician,2.0,22499.5
27.0,Female,Other,Master’s degree,Data Scientist,5.0,44999.5
37.0,Male,Germany,I prefer not to answer,Software Engineer,5.0,94999.5
42.0,Male,Israel,Doctoral degree,Research Scientist,2.0,137499.5
37.0,Male,Netherlands,Master’s degree,Data Analyst,2.0,54999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,2.0,74999.5
32.0,Female,United States of America,Bachelor’s degree,Data Analyst,10.0,174999.5
42.0,Male,Canada,Bachelor’s degree,Business Analyst,10.0,34999.5
32.0,Male,Other,Some college/university study without earning a bachelor’s degree,Data Scientist,10.0,174999.5
32.0,Male,New Zealand,Master’s degree,Data Scientist,10.0,84999.5
27.0,Female,Brazil,Bachelor’s degree,Data Analyst,2.0,22499.5
